ALERT_ID,ALERT_TYPE,IS_FRAUD,TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_TYPE,TX_AMOUNT,TIMESTAMP
307,cycle,True,1029936,2564,4495,TRANSFER,16.07,155
361,cycle,True,1030404,6307,1548,TRANSFER,16.42,156
199,fan_in,True,1031420,8248,795,TRANSFER,3.26,156
280,cycle,True,1034187,1026,9771,TRANSFER,15.3,156
120,fan_in,True,1034523,8420,8238,TRANSFER,3.19,156
283,cycle,True,1034976,2456,5153,TRANSFER,19.12,156
293,cycle,True,1035040,9615,1880,TRANSFER,10.94,156
136,fan_in,True,1035245,7957,9949,TRANSFER,4.67,156
47,fan_in,True,1035257,2570,9273,TRANSFER,4.14,156
67,fan_in,True,1035781,9916,8482,TRANSFER,4.58,156
135,fan_in,True,1036323,1327,3502,TRANSFER,3.84,156
334,cycle,True,1036396,774,9655,TRANSFER,18.65,156
300,cycle,True,1037538,9317,9869,TRANSFER,17.04,157
334,cycle,True,1037876,7842,3476,TRANSFER,18.65,157
280,cycle,True,1039069,9771,6003,TRANSFER,15.3,157
266,cycle,True,1040526,7718,3799,TRANSFER,13.75,157
337,cycle,True,1041007,6018,514,TRANSFER,14.55,157
65,fan_in,True,1041250,3147,1892,TRANSFER,4.98,157
18,fan_in,True,1041674,9954,7824,TRANSFER,4.36,157
293,cycle,True,1042559,8697,2522,TRANSFER,10.94,157
337,cycle,True,1042968,2565,6018,TRANSFER,14.55,157
67,fan_in,True,1045054,1826,8482,TRANSFER,3.56,158
135,fan_in,True,1045593,3735,3502,TRANSFER,3.49,158
266,cycle,True,1045701,3799,4549,TRANSFER,13.75,158
297,cycle,True,1046023,7947,6650,TRANSFER,18.64,158
63,fan_in,True,1046351,5019,1224,TRANSFER,3.92,158
266,cycle,True,1046724,9934,7718,TRANSFER,13.75,158
120,fan_in,True,1047865,909,8238,TRANSFER,3.19,158
367,cycle,True,1048398,3222,6175,TRANSFER,14.81,158
266,cycle,True,1048569,4549,9319,TRANSFER,13.75,158
276,cycle,True,1048600,4216,1433,TRANSFER,14.59,158
199,fan_in,True,1048698,7466,795,TRANSFER,2.91,158
47,fan_in,True,1048762,9003,9273,TRANSFER,3.65,158
390,cycle,True,1051810,9990,5622,TRANSFER,10.81,159
212,cycle,True,1051839,1809,5906,TRANSFER,13.15,159
212,cycle,True,1052142,5906,9979,TRANSFER,13.15,159
266,cycle,True,1052156,9319,9934,TRANSFER,13.75,159
18,fan_in,True,1052377,3451,7824,TRANSFER,3.34,159
65,fan_in,True,1054206,923,1892,TRANSFER,4.98,159
399,cycle,True,1055217,9084,9053,TRANSFER,13.63,159
390,cycle,True,1055983,3227,9990,TRANSFER,10.81,159
390,cycle,True,1055986,3921,3227,TRANSFER,10.81,159
311,cycle,True,1057011,9019,7803,TRANSFER,11.27,159
47,fan_in,True,1057553,2634,9273,TRANSFER,3.95,160
135,fan_in,True,1058191,2253,3502,TRANSFER,4.0,160
300,cycle,True,1058416,8918,5709,TRANSFER,17.04,160
199,fan_in,True,1059316,8900,795,TRANSFER,3.34,160
63,fan_in,True,1060363,9117,1224,TRANSFER,4.27,160
399,cycle,True,1062503,9053,5687,TRANSFER,13.63,160
67,fan_in,True,1063645,8919,8482,TRANSFER,2.87,160
307,cycle,True,1063716,8744,7395,TRANSFER,16.07,160
306,cycle,True,1066535,9792,1449,TRANSFER,15.27,161
171,fan_in,True,1068060,4464,976,TRANSFER,2.61,161
373,cycle,True,1068344,6142,1193,TRANSFER,10.64,161
18,fan_in,True,1069464,4286,7824,TRANSFER,4.39,161
307,cycle,True,1070245,4495,8376,TRANSFER,16.07,161
280,cycle,True,1071938,6003,8051,TRANSFER,15.3,162
199,fan_in,True,1072289,9962,795,TRANSFER,2.85,162
135,fan_in,True,1073368,3063,3502,TRANSFER,2.66,162
253,cycle,True,1074629,6675,9844,TRANSFER,12.02,162
367,cycle,True,1075735,6175,1210,TRANSFER,14.81,162
300,cycle,True,1075746,9230,9317,TRANSFER,17.04,162
63,fan_in,True,1076499,9902,1224,TRANSFER,3.59,162
280,cycle,True,1076543,8051,9847,TRANSFER,15.3,162
367,cycle,True,1076583,9883,9701,TRANSFER,14.81,162
399,cycle,True,1077827,8680,8959,TRANSFER,13.63,163
0,fan_in,True,1077962,9810,9997,TRANSFER,4.2,163
373,cycle,True,1079108,4585,8932,TRANSFER,10.64,163
171,fan_in,True,1079937,9928,976,TRANSFER,3.06,163
390,cycle,True,1080679,7344,3921,TRANSFER,10.81,163
253,cycle,True,1081746,9871,840,TRANSFER,12.02,163
108,fan_in,True,1082415,9922,1149,TRANSFER,3.97,163
253,cycle,True,1082476,9522,6675,TRANSFER,12.02,163
311,cycle,True,1083603,3310,517,TRANSFER,11.27,163
27,fan_in,True,1084286,3347,9595,TRANSFER,3.56,164
311,cycle,True,1085115,517,9019,TRANSFER,11.27,164
250,cycle,True,1085676,8354,9886,TRANSFER,14.96,164
306,cycle,True,1086214,8571,9660,TRANSFER,15.27,164
139,fan_in,True,1086281,1833,9677,TRANSFER,2.71,164
399,cycle,True,1086995,8959,9084,TRANSFER,13.63,164
250,cycle,True,1087521,4856,7929,TRANSFER,14.96,164
367,cycle,True,1087610,9701,3222,TRANSFER,14.81,164
373,cycle,True,1088214,9669,6142,TRANSFER,10.64,164
297,cycle,True,1088912,5878,7947,TRANSFER,18.64,164
63,fan_in,True,1089037,9287,1224,TRANSFER,4.13,164
297,cycle,True,1090308,8629,5878,TRANSFER,18.64,165
399,cycle,True,1090867,5687,8680,TRANSFER,13.63,165
0,fan_in,True,1091057,9332,9997,TRANSFER,4.83,165
92,fan_in,True,1092217,852,6627,TRANSFER,4.35,165
171,fan_in,True,1093355,6781,976,TRANSFER,3.51,165
106,fan_in,True,1093419,9681,7453,TRANSFER,3.19,165
367,cycle,True,1093750,1210,9883,TRANSFER,14.81,165
72,fan_in,True,1094608,2840,9987,TRANSFER,3.35,165
125,fan_in,True,1095501,7944,8881,TRANSFER,3.47,165
108,fan_in,True,1096175,9615,1149,TRANSFER,3.76,165
217,cycle,True,1096344,8833,5842,TRANSFER,13.09,165
139,fan_in,True,1096500,5474,9677,TRANSFER,4.3,166
276,cycle,True,1096524,4211,2606,TRANSFER,14.59,166
159,fan_in,True,1098042,8766,6603,TRANSFER,2.68,166
276,cycle,True,1098326,1433,8499,TRANSFER,14.59,166
27,fan_in,True,1099807,5568,9595,TRANSFER,2.68,166
204,cycle,True,1101825,2827,9355,TRANSFER,18.68,166
306,cycle,True,1101957,9660,7806,TRANSFER,15.27,166
306,cycle,True,1102165,7806,9792,TRANSFER,15.27,166
108,fan_in,True,1103380,1549,1149,TRANSFER,3.8,167
0,fan_in,True,1106202,2962,9997,TRANSFER,4.8,167
217,cycle,True,1106240,4011,7566,TRANSFER,13.09,167
276,cycle,True,1106837,8499,4211,TRANSFER,14.59,167
125,fan_in,True,1107387,6685,8881,TRANSFER,3.63,167
106,fan_in,True,1107646,9916,7453,TRANSFER,3.2,167
297,cycle,True,1107865,6650,8131,TRANSFER,18.64,167
391,cycle,True,1108247,4687,8837,TRANSFER,18.5,167
311,cycle,True,1108505,7803,8589,TRANSFER,11.27,167
250,cycle,True,1108606,7929,8354,TRANSFER,14.96,167
171,fan_in,True,1109065,9703,976,TRANSFER,3.02,167
204,cycle,True,1109068,6273,2827,TRANSFER,18.68,167
306,cycle,True,1109089,1449,8571,TRANSFER,15.27,167
311,cycle,True,1109123,8589,3310,TRANSFER,11.27,167
204,cycle,True,1109195,569,6273,TRANSFER,18.68,167
92,fan_in,True,1109348,9918,6627,TRANSFER,3.37,167
72,fan_in,True,1109578,9440,9987,TRANSFER,3.43,167
204,cycle,True,1109965,9355,8902,TRANSFER,18.68,168
297,cycle,True,1110464,8131,8629,TRANSFER,18.64,168
175,fan_in,True,1111444,6625,5998,TRANSFER,2.74,168
243,cycle,True,1112114,9996,3590,TRANSFER,15.86,168
201,cycle,True,1112137,9913,9832,TRANSFER,19.03,168
217,cycle,True,1113004,5566,8833,TRANSFER,13.09,168
159,fan_in,True,1114538,3805,6603,TRANSFER,2.63,168
139,fan_in,True,1114702,2781,9677,TRANSFER,3.44,168
27,fan_in,True,1115743,9525,9595,TRANSFER,3.31,168
276,cycle,True,1116193,2606,4216,TRANSFER,14.59,168
204,cycle,True,1116203,8902,569,TRANSFER,18.68,168
72,fan_in,True,1116585,9666,9987,TRANSFER,3.26,169
125,fan_in,True,1117151,4001,8881,TRANSFER,3.01,169
201,cycle,True,1117222,7465,9913,TRANSFER,19.03,169
106,fan_in,True,1118099,9494,7453,TRANSFER,3.16,169
373,cycle,True,1118611,1193,4585,TRANSFER,10.64,169
108,fan_in,True,1119112,493,1149,TRANSFER,3.88,169
180,fan_in,True,1119931,4230,9927,TRANSFER,3.88,169
0,fan_in,True,1120547,8181,9997,TRANSFER,4.21,169
191,fan_in,True,1120643,9337,9455,TRANSFER,3.25,169
217,cycle,True,1120842,7566,5566,TRANSFER,13.09,169
373,cycle,True,1121511,8932,9669,TRANSFER,10.64,169
391,cycle,True,1121783,9102,8958,TRANSFER,18.5,169
250,cycle,True,1121902,9886,8607,TRANSFER,14.96,169
92,fan_in,True,1123077,2566,6627,TRANSFER,2.71,169
391,cycle,True,1123355,1122,9102,TRANSFER,18.5,170
159,fan_in,True,1123515,9998,6603,TRANSFER,2.96,170
27,fan_in,True,1125350,9837,9595,TRANSFER,3.03,170
385,cycle,True,1125438,8981,9734,TRANSFER,15.03,170
139,fan_in,True,1126655,5509,9677,TRANSFER,3.84,170
243,cycle,True,1128214,3590,9974,TRANSFER,15.86,170
175,fan_in,True,1129736,8114,5998,TRANSFER,2.94,170
309,cycle,True,1129939,9911,9864,TRANSFER,10.51,170
92,fan_in,True,1130590,7127,6627,TRANSFER,4.51,171
72,fan_in,True,1130708,8348,9987,TRANSFER,3.51,171
125,fan_in,True,1131170,8957,8881,TRANSFER,3.18,171
264,cycle,True,1131233,2664,9640,TRANSFER,16.7,171
309,cycle,True,1131567,1946,8124,TRANSFER,10.51,171
106,fan_in,True,1133050,9793,7453,TRANSFER,3.21,171
250,cycle,True,1133094,8607,4856,TRANSFER,14.96,171
385,cycle,True,1134481,9923,8981,TRANSFER,15.03,171
391,cycle,True,1135099,8958,4687,TRANSFER,18.5,171
180,fan_in,True,1135466,7867,9927,TRANSFER,3.88,171
191,fan_in,True,1135508,5202,9455,TRANSFER,3.04,171
385,cycle,True,1136397,9734,3112,TRANSFER,15.03,171
148,fan_in,True,1137240,9976,1598,TRANSFER,4.24,172
175,fan_in,True,1137448,526,5998,TRANSFER,2.8,172
264,cycle,True,1137864,9611,8863,TRANSFER,16.7,172
385,cycle,True,1138877,3112,8755,TRANSFER,15.03,172
232,cycle,True,1139306,360,5235,TRANSFER,11.43,172
159,fan_in,True,1141363,8981,6603,TRANSFER,3.35,172
391,cycle,True,1141660,8837,1122,TRANSFER,18.5,172
335,cycle,True,1143634,2599,5460,TRANSFER,19.54,172
156,fan_in,True,1143933,4944,9694,TRANSFER,3.46,173
354,cycle,True,1144544,6259,9631,TRANSFER,13.68,173
195,fan_in,True,1145885,9928,9459,TRANSFER,3.27,173
191,fan_in,True,1147143,2529,9455,TRANSFER,2.98,173
243,cycle,True,1147517,5729,1043,TRANSFER,15.86,173
353,cycle,True,1147700,1977,9394,TRANSFER,13.76,173
124,fan_in,True,1148070,1944,502,TRANSFER,3.41,173
353,cycle,True,1148409,7585,1977,TRANSFER,13.76,173
15,fan_in,True,1149000,1265,8458,TRANSFER,3.61,173
217,cycle,True,1149109,5842,4011,TRANSFER,13.09,173
309,cycle,True,1149764,6677,9911,TRANSFER,10.51,173
180,fan_in,True,1150246,9965,9927,TRANSFER,3.88,173
201,cycle,True,1151011,9207,7465,TRANSFER,19.03,174
133,fan_in,True,1152483,5145,1871,TRANSFER,2.54,174
175,fan_in,True,1153484,6213,5998,TRANSFER,2.77,174
50,fan_in,True,1155135,7273,3816,TRANSFER,4.62,174
201,cycle,True,1155427,9832,7089,TRANSFER,19.03,174
148,fan_in,True,1155948,5696,1598,TRANSFER,4.52,174
385,cycle,True,1156659,8755,9923,TRANSFER,15.03,174
232,cycle,True,1156818,9694,9455,TRANSFER,11.43,174
15,fan_in,True,1156904,9915,8458,TRANSFER,3.67,175
191,fan_in,True,1157201,5566,9455,TRANSFER,3.01,175
368,cycle,True,1157542,4150,2802,TRANSFER,16.6,175
156,fan_in,True,1157854,7547,9694,TRANSFER,3.86,175
335,cycle,True,1158261,6611,1047,TRANSFER,19.54,175
124,fan_in,True,1159180,8137,502,TRANSFER,3.38,175
201,cycle,True,1159185,7089,9207,TRANSFER,19.03,175
195,fan_in,True,1159258,9649,9459,TRANSFER,3.22,175
180,fan_in,True,1160452,3974,9927,TRANSFER,3.88,175
243,cycle,True,1160704,9974,5729,TRANSFER,15.86,175
247,cycle,True,1160717,5353,2537,TRANSFER,10.48,175
335,cycle,True,1160868,9533,6611,TRANSFER,19.54,175
232,cycle,True,1162393,9455,360,TRANSFER,11.43,175
168,fan_in,True,1163392,1999,2304,TRANSFER,2.54,176
285,cycle,True,1165735,9858,9999,TRANSFER,19.23,176
50,fan_in,True,1166951,3033,3816,TRANSFER,3.79,176
133,fan_in,True,1167462,6002,1871,TRANSFER,2.54,176
368,cycle,True,1167728,7662,4150,TRANSFER,16.6,176
353,cycle,True,1168244,9394,3980,TRANSFER,13.76,176
264,cycle,True,1169048,8863,2664,TRANSFER,16.7,176
148,fan_in,True,1169665,9147,1598,TRANSFER,4.35,176
195,fan_in,True,1170335,1283,9459,TRANSFER,4.16,177
354,cycle,True,1171223,5257,6259,TRANSFER,13.68,177
124,fan_in,True,1171283,4930,502,TRANSFER,3.59,177
156,fan_in,True,1171482,3349,9694,TRANSFER,3.57,177
285,cycle,True,1171944,6343,9969,TRANSFER,19.23,177
354,cycle,True,1172483,8800,5257,TRANSFER,13.68,177
309,cycle,True,1172592,9864,1946,TRANSFER,10.51,177
15,fan_in,True,1172595,9365,8458,TRANSFER,3.04,177
285,cycle,True,1174207,9969,7985,TRANSFER,19.23,177
353,cycle,True,1175645,7702,7585,TRANSFER,13.76,177
247,cycle,True,1175666,1281,9078,TRANSFER,10.48,177
187,fan_in,True,1177472,553,3761,TRANSFER,3.61,178
148,fan_in,True,1177978,7046,1598,TRANSFER,4.31,178
168,fan_in,True,1178094,7667,2304,TRANSFER,4.19,178
50,fan_in,True,1178216,7254,3816,TRANSFER,4.44,178
243,cycle,True,1178524,1043,9996,TRANSFER,15.86,178
133,fan_in,True,1178991,8483,1871,TRANSFER,2.54,178
232,cycle,True,1179439,5235,9500,TRANSFER,11.43,178
49,fan_in,True,1180123,9889,4051,TRANSFER,3.3,178
309,cycle,True,1182923,8124,6677,TRANSFER,10.51,178
256,cycle,True,1183317,5025,1751,TRANSFER,15.43,179
124,fan_in,True,1184332,7383,502,TRANSFER,3.39,179
177,fan_in,True,1184538,7026,4698,TRANSFER,3.1,179
156,fan_in,True,1185514,7275,9694,TRANSFER,3.43,179
354,cycle,True,1185556,9889,8800,TRANSFER,13.68,179
264,cycle,True,1187043,9640,7007,TRANSFER,16.7,179
247,cycle,True,1188346,9078,5353,TRANSFER,10.48,179
335,cycle,True,1188861,1047,2599,TRANSFER,19.54,179
15,fan_in,True,1188992,3582,8458,TRANSFER,3.73,179
195,fan_in,True,1189110,4601,9459,TRANSFER,3.86,179
49,fan_in,True,1191354,9597,4051,TRANSFER,3.38,180
335,cycle,True,1192644,5460,9533,TRANSFER,19.54,180
168,fan_in,True,1194425,5022,2304,TRANSFER,4.65,180
187,fan_in,True,1194637,9279,3761,TRANSFER,3.47,180
50,fan_in,True,1195201,9929,3816,TRANSFER,4.7,180
133,fan_in,True,1195612,8702,1871,TRANSFER,2.54,180
264,cycle,True,1195934,7007,9611,TRANSFER,16.7,180
221,cycle,True,1198092,9991,1567,TRANSFER,13.14,181
353,cycle,True,1199147,3980,7702,TRANSFER,13.76,181
368,cycle,True,1201976,2802,5914,TRANSFER,16.6,181
177,fan_in,True,1202392,8876,4698,TRANSFER,3.65,181
35,fan_in,True,1204156,9184,7202,TRANSFER,3.65,182
368,cycle,True,1204444,5914,9939,TRANSFER,16.6,182
49,fan_in,True,1204944,9997,4051,TRANSFER,3.25,182
187,fan_in,True,1204945,9997,3761,TRANSFER,3.18,182
285,cycle,True,1205286,7985,9858,TRANSFER,19.23,182
162,fan_in,True,1206383,5760,8025,TRANSFER,3.26,182
232,cycle,True,1206477,9500,9694,TRANSFER,11.43,182
168,fan_in,True,1207482,3647,2304,TRANSFER,2.7,182
354,cycle,True,1209047,9631,9889,TRANSFER,13.68,182
98,fan_in,True,1209212,9088,498,TRANSFER,3.25,182
256,cycle,True,1212021,7167,9520,TRANSFER,15.43,183
177,fan_in,True,1215004,8940,4698,TRANSFER,2.92,183
368,cycle,True,1215391,9939,7662,TRANSFER,16.6,183
251,cycle,True,1215393,9208,2664,TRANSFER,18.61,183
247,cycle,True,1216753,2537,3578,TRANSFER,10.48,184
98,fan_in,True,1220006,5033,498,TRANSFER,3.1,184
35,fan_in,True,1220423,2049,7202,TRANSFER,3.57,184
162,fan_in,True,1220962,9858,8025,TRANSFER,3.03,184
187,fan_in,True,1221172,6217,3761,TRANSFER,3.07,184
6,fan_in,True,1221662,8585,2886,TRANSFER,4.96,184
49,fan_in,True,1221908,8873,4051,TRANSFER,3.07,184
38,fan_in,True,1222217,8898,7539,TRANSFER,4.77,184
358,cycle,True,1223623,9784,9921,TRANSFER,13.93,185
221,cycle,True,1225893,6282,9991,TRANSFER,13.14,185
2,fan_in,True,1226413,9241,9616,TRANSFER,3.74,185
158,fan_in,True,1227540,5160,4146,TRANSFER,3.93,185
247,cycle,True,1227704,3578,1281,TRANSFER,10.48,185
219,cycle,True,1228129,9500,7365,TRANSFER,11.64,185
177,fan_in,True,1228514,8957,4698,TRANSFER,3.31,185
251,cycle,True,1228893,4035,7301,TRANSFER,18.61,185
38,fan_in,True,1230215,8810,7539,TRANSFER,4.6,186
162,fan_in,True,1230642,724,8025,TRANSFER,3.43,186
35,fan_in,True,1230650,4231,7202,TRANSFER,3.68,186
98,fan_in,True,1230653,1426,498,TRANSFER,3.05,186
251,cycle,True,1231405,7301,6343,TRANSFER,18.61,186
6,fan_in,True,1231419,5329,2886,TRANSFER,4.96,186
219,cycle,True,1232048,7365,9950,TRANSFER,11.64,186
223,cycle,True,1232458,8629,9999,TRANSFER,10.35,186
223,cycle,True,1232573,9999,5351,TRANSFER,10.35,186
285,cycle,True,1232574,9999,6343,TRANSFER,19.23,186
93,fan_in,True,1233140,9466,177,TRANSFER,3.02,186
251,cycle,True,1236344,6343,9208,TRANSFER,18.61,187
221,cycle,True,1236852,9537,6282,TRANSFER,13.14,187
320,cycle,True,1238434,8940,5757,TRANSFER,18.51,187
2,fan_in,True,1239769,7314,9616,TRANSFER,3.45,187
256,cycle,True,1240039,9520,5025,TRANSFER,15.43,187
163,fan_in,True,1241419,2384,4866,TRANSFER,3.97,187
158,fan_in,True,1242347,3396,4146,TRANSFER,4.0,187
162,fan_in,True,1243161,1584,8025,TRANSFER,3.19,188
38,fan_in,True,1244324,8151,7539,TRANSFER,3.9,188
221,cycle,True,1244339,1567,4351,TRANSFER,13.14,188
251,cycle,True,1244665,2664,4035,TRANSFER,18.61,188
215,cycle,True,1244708,9401,7107,TRANSFER,13.52,188
215,cycle,True,1245371,4608,9401,TRANSFER,13.52,188
98,fan_in,True,1247090,8899,498,TRANSFER,2.66,188
6,fan_in,True,1247339,9990,2886,TRANSFER,4.96,188
221,cycle,True,1247691,4351,9537,TRANSFER,13.14,188
256,cycle,True,1248486,5844,7167,TRANSFER,15.43,188
93,fan_in,True,1248581,4219,177,TRANSFER,4.32,188
35,fan_in,True,1248690,9279,7202,TRANSFER,3.21,188
223,cycle,True,1249243,5351,9143,TRANSFER,10.35,188
281,cycle,True,1249382,9999,810,TRANSFER,19.45,188
184,fan_in,True,1249937,9336,5804,TRANSFER,2.71,189
320,cycle,True,1250773,9701,9300,TRANSFER,18.51,189
2,fan_in,True,1250806,2364,9616,TRANSFER,3.28,189
163,fan_in,True,1253017,3666,4866,TRANSFER,3.97,189
143,fan_in,True,1253723,8320,7357,TRANSFER,4.03,189
158,fan_in,True,1253762,9492,4146,TRANSFER,4.18,189
256,cycle,True,1253817,1751,5844,TRANSFER,15.43,189
320,cycle,True,1255362,9300,747,TRANSFER,18.51,189
358,cycle,True,1256032,5284,9646,TRANSFER,13.93,189
358,cycle,True,1257715,9281,9784,TRANSFER,13.93,190
38,fan_in,True,1258812,4407,7539,TRANSFER,3.62,190
219,cycle,True,1259049,3221,1261,TRANSFER,11.64,190
316,cycle,True,1259098,9303,9773,TRANSFER,16.9,190
6,fan_in,True,1259289,9489,2886,TRANSFER,4.96,190
93,fan_in,True,1259751,2066,177,TRANSFER,3.91,190
2,fan_in,True,1262908,2079,9616,TRANSFER,3.55,191
358,cycle,True,1262915,9646,9281,TRANSFER,13.93,191
215,cycle,True,1263065,2489,4608,TRANSFER,13.52,191
240,cycle,True,1263233,7396,9912,TRANSFER,17.63,191
316,cycle,True,1266097,9773,6381,TRANSFER,16.9,191
163,fan_in,True,1266452,8122,4866,TRANSFER,3.97,191
16,fan_in,True,1266482,3734,9988,TRANSFER,4.75,191
143,fan_in,True,1267160,9032,7357,TRANSFER,4.71,191
158,fan_in,True,1267249,9799,4146,TRANSFER,3.94,191
3,fan_in,True,1267276,7993,1396,TRANSFER,3.0,191
184,fan_in,True,1267348,1865,5804,TRANSFER,2.71,191
281,cycle,True,1267350,9256,9999,TRANSFER,19.45,191
358,cycle,True,1268775,9921,5284,TRANSFER,13.93,191
153,fan_in,True,1268998,1928,3590,TRANSFER,3.27,191
215,cycle,True,1269002,8157,2489,TRANSFER,13.52,191
320,cycle,True,1269593,747,8940,TRANSFER,18.51,191
316,cycle,True,1269863,6381,4513,TRANSFER,16.9,191
223,cycle,True,1270104,9143,8260,TRANSFER,10.35,192
93,fan_in,True,1271673,1086,177,TRANSFER,3.48,192
69,fan_in,True,1272140,9400,4174,TRANSFER,4.06,192
281,cycle,True,1277267,810,7083,TRANSFER,19.45,193
3,fan_in,True,1277772,9674,1396,TRANSFER,3.26,193
74,fan_in,True,1279050,7889,9529,TRANSFER,3.84,193
219,cycle,True,1279468,1261,9500,TRANSFER,11.64,193
163,fan_in,True,1279541,2231,4866,TRANSFER,3.97,193
16,fan_in,True,1279644,5069,9988,TRANSFER,4.75,193
153,fan_in,True,1281348,5087,3590,TRANSFER,3.85,193
184,fan_in,True,1281857,9790,5804,TRANSFER,2.71,193
215,cycle,True,1282122,7107,8157,TRANSFER,13.52,193
219,cycle,True,1282189,9950,3221,TRANSFER,11.64,193
223,cycle,True,1282326,8260,8629,TRANSFER,10.35,193
143,fan_in,True,1282739,5035,7357,TRANSFER,4.31,193
164,fan_in,True,1284081,9785,7413,TRANSFER,4.1,194
21,fan_in,True,1284658,3737,9857,TRANSFER,3.25,194
222,cycle,True,1285590,8378,91,TRANSFER,11.64,194
320,cycle,True,1288587,5757,9701,TRANSFER,18.51,194
86,fan_in,True,1288857,7505,9750,TRANSFER,3.22,194
381,cycle,True,1289222,3919,9503,TRANSFER,18.06,194
69,fan_in,True,1289644,9897,4174,TRANSFER,3.92,194
3,fan_in,True,1290130,9709,1396,TRANSFER,2.74,195
348,cycle,True,1290260,8079,9428,TRANSFER,16.27,195
240,cycle,True,1291494,4553,2003,TRANSFER,17.63,195
153,fan_in,True,1291496,6588,3590,TRANSFER,4.02,195
321,cycle,True,1291886,9852,754,TRANSFER,17.04,195
184,fan_in,True,1292023,9988,5804,TRANSFER,2.71,195
143,fan_in,True,1292092,9980,7357,TRANSFER,3.73,195
74,fan_in,True,1293077,5287,9529,TRANSFER,3.94,195
207,cycle,True,1293246,1655,8736,TRANSFER,14.85,195
348,cycle,True,1294105,4286,7095,TRANSFER,16.27,195
16,fan_in,True,1295054,5998,9988,TRANSFER,4.75,195
240,cycle,True,1297262,9328,4553,TRANSFER,17.63,196
53,fan_in,True,1297305,3740,9683,TRANSFER,3.84,196
316,cycle,True,1297828,4513,7522,TRANSFER,16.9,196
348,cycle,True,1298228,7095,8079,TRANSFER,16.27,196
69,fan_in,True,1298571,9376,4174,TRANSFER,3.42,196
240,cycle,True,1299059,2003,7396,TRANSFER,17.63,196
381,cycle,True,1299429,9503,9304,TRANSFER,18.06,196
21,fan_in,True,1299966,9274,9857,TRANSFER,3.03,196
144,fan_in,True,1300878,4874,7064,TRANSFER,4.29,196
86,fan_in,True,1300974,835,9750,TRANSFER,3.06,196
164,fan_in,True,1301482,5295,7413,TRANSFER,4.1,196
207,cycle,True,1301696,9464,6875,TRANSFER,14.85,196
207,cycle,True,1302178,6598,1655,TRANSFER,14.85,196
348,cycle,True,1302911,9428,9669,TRANSFER,16.27,196
16,fan_in,True,1304849,9903,9988,TRANSFER,4.75,197
3,fan_in,True,1305485,7055,1396,TRANSFER,2.78,197
281,cycle,True,1307444,7083,4303,TRANSFER,19.45,197
74,fan_in,True,1307500,4892,9529,TRANSFER,3.91,197
153,fan_in,True,1309134,5719,3590,TRANSFER,3.08,197
316,cycle,True,1310365,7522,9303,TRANSFER,16.9,198
53,fan_in,True,1311266,7565,9683,TRANSFER,3.82,198
294,cycle,True,1311877,8614,4256,TRANSFER,10.98,198
231,cycle,True,1312016,3040,1565,TRANSFER,12.14,198
86,fan_in,True,1312194,8854,9750,TRANSFER,3.28,198
281,cycle,True,1312349,4303,9256,TRANSFER,19.45,198
69,fan_in,True,1312841,9039,4174,TRANSFER,3.63,198
144,fan_in,True,1313409,6092,7064,TRANSFER,3.21,198
21,fan_in,True,1313487,4452,9857,TRANSFER,3.13,198
321,cycle,True,1314122,754,8987,TRANSFER,17.04,198
348,cycle,True,1314166,9669,4286,TRANSFER,16.27,198
240,cycle,True,1314201,9912,9328,TRANSFER,17.63,198
164,fan_in,True,1314786,9623,7413,TRANSFER,4.1,198
272,cycle,True,1316271,2465,707,TRANSFER,16.31,198
44,fan_in,True,1316636,1453,8709,TRANSFER,2.81,199
222,cycle,True,1317852,9446,790,TRANSFER,11.64,199
74,fan_in,True,1322020,6969,9529,TRANSFER,3.86,199
294,cycle,True,1322711,8908,3629,TRANSFER,10.98,199
